synthetic_id,neighbourhood,address,lon,price,year_available,rooms,elevator,lat,floors,area,districte,section,district_id,section_id,census_tract_INE,census_tract_IDESCAT,barri_oficial,metres_cadastre,emissions_de_co2,qual_energia
2017-0578,,"Barri Vell, 58",2.8251703619868493,855,2017,2.0,True,41.984897384548,5.0,89,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0579,,"Barri Vell, 54",2.82490485176452,1450,2017,2.0,True,41.98367752510117,2.0,118,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0580,Barri Vell,"Calle dels Calderers, 37",2.8239164071585114,835,2017,2.0,False,41.98758902036023,4.0,44,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0581,Devesa,"Paseo de la Devesa, 42",2.821113272442669,545,2017,1.0,True,41.9813266616279,4.0,37,2.0,1,2,1,1707902001,17079202001,Centre,62.23,21.27,G
2017-0582,Montjuïc,"Calle de Pedret, 58",2.8258053910240304,1125,2017,2.0,True,41.99147154935609,1.0,47,5.0,2,5,2,1707905002,17079205002,Nord,59.0,72.55,G
2017-0583,,"Montjuïc, 45",2.831614495036348,2325,2017,4.0,False,41.995410047898645,0.0,393,5.0,1,5,1,1707905001,17079205001,Montjuïc,115.2,52.04,E
2017-0585,,"Carme-Vistalegre, 6",2.8247849277773094,2600,2017,3.0,True,41.97562529086566,5.0,121,1.0,3,1,3,1707901003,17079201003,Centre,64.0,72.44,G
2017-0586,,"Barri Vell, 52",2.824270290253144,515,2017,3.0,False,41.98418144145157,4.0,53,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0587,,"Barri Vell, 27",2.824705687752804,650,2017,2.0,False,41.98456408310701,1.0,61,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0588,Barri Vell,"Calle de les Ferreries Velles, 35",2.825423671658532,890,2017,3.0,True,41.983977197247896,1.0,78,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0590,Eixample,"Calle Barcelona, 39",2.812584613289024,895,2017,3.0,True,41.96539314590933,5.0,127,2.0,22,2,22,1707902022,17079202022,Eixample,64.0,21.46,D
2017-0591,Barri Vell,"Plaza del Vi, 16",2.8246519010906805,980,2017,2.0,False,41.98301868211567,5.0,117,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0592,Barri Vell,"Calle dels Ciutadans, 18",2.8246751606554805,1110,2017,4.0,True,41.98393670002034,2.0,127,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0595,,"Barri Vell, 13",2.8248477597117176,530,2017,2.0,False,41.98442054342004,5.0,51,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0596,Migdia Casernes,"Calle Narcís Blanch, 13",2.817896778504501,695,2017,1.0,True,41.96976751398587,3.0,71,2.0,21,2,21,1707902021,17079202021,Eixample,76.23,56.84,E
2017-0597,Eixample,"Plaza Poeta Marquina, 28",2.817251498775866,995,2017,3.0,True,41.98030459467397,5.0,114,2.0,2,2,2,1707902002,17079202002,Eixample,77.96,54.59,E
2017-0598,,"Carme-Vistalegre, 59",2.824792434987864,2230,2017,3.0,True,41.97588341982107,5.0,131,1.0,3,1,3,1707901003,17079201003,Centre,64.0,72.44,G
2017-0600,Sant Narcís,"Plaza d'Europa, 79",2.8142821014964,1340,2017,4.0,True,41.97591761080257,2.0,101,3.0,7,3,7,1707903007,17079203007,Eixample,53.79,47.61,E
2017-0601,Fontajau-Domeny,"Calle de la Font de la Teula, 6",2.8054512981472564,1515,2017,3.0,True,41.99197721896716,1.0,139,6.0,4,6,4,1707906004,17079206004,Oest,62.26,45.95,E
2017-0603,,"Barri Vell, 27",2.8245842045151983,890,2017,3.0,True,41.98450226462205,6.0,84,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0604,,"Barri Vell, 73",2.8247065241909413,1445,2017,2.0,True,41.98456112533263,1.0,108,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0605,Barri Vell,"Calle de les Ferreries Velles, 63",2.824098900109393,860,2017,3.0,True,41.98366817945225,2.0,70,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0608,Eixample,"Calle de Sant Joan Baptista la Salle, 4",2.820166519849314,1150,2017,2.0,False,41.97734069647356,6.0,106,2.0,13,2,13,1707902013,17079202013,Eixample,68.38,33.84,E
2017-0610,,"Eixample, 23",2.8185206417832904,2395,2017,3.0,True,41.98011545509152,1.0,91,2.0,3,2,3,1707902003,17079202003,Eixample,48.35,42.01,E
2017-0612,,"Carme-Vistalegre, 16",2.824703122238904,2140,2017,2.0,True,41.9754384986867,1.0,41,1.0,3,1,3,1707901003,17079201003,Centre,64.0,72.44,G
2017-0613,,"Barri Vell, 33",2.824887832452045,570,2017,2.0,False,41.98453985872191,4.0,62,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0614,Fontajau-Domeny,"Calle de la Font de la Teula, 47",2.805703597218944,1590,2017,3.0,True,41.9918905076964,1.0,113,6.0,4,6,4,1707906004,17079206004,Oest,62.26,45.95,E
2017-0615,,"Barri Vell, 79",2.825248827256757,1265,2017,2.0,False,41.98415673027274,1.0,68,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0616,Santa Eugenia,"Montseny, 4",2.804659315840507,685,2017,3.0,False,41.97562943767336,4.0,144,3.0,11,3,11,1707903011,17079203011,Santa Eugènia de Ter,59.5,52.85,E
2017-0620,,"Eixample, 23",2.81858958025478,2235,2017,3.0,True,41.980145096987954,2.0,143,2.0,3,2,3,1707902003,17079202003,Eixample,48.35,42.01,E
2017-0621,Barri Vell,"Pujada de Sant Martí, 42",2.82611575153238,825,2017,2.0,False,41.98412410269245,3.0,50,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0622,Barri Vell,"Pujada de la Catedral, 56",2.8263639260832454,730,2017,1.0,False,41.98656724126851,2.0,74,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0623,Santa Eugenia,"Montseny, 9",2.805411892838088,835,2017,3.0,True,41.97577918434628,5.0,123,3.0,11,3,11,1707903011,17079203011,Santa Eugènia de Ter,59.5,52.85,E
2017-0624,Devesa,"Paseo de la Devesa, 17",2.8210309377874583,550,2017,1.0,True,41.98177518734399,4.0,30,2.0,1,2,1,1707902001,17079202001,Centre,62.23,21.27,G
2017-0625,,"Sant Narcís, 39",2.8101257809435696,1015,2017,3.0,True,41.97441435999961,5.0,60,3.0,6,3,6,1707903006,17079203006,Eixample,124.42,68.41,F
2017-0626,Devesa,"Calle Figuerola, 64",2.820025852038908,1145,2017,3.0,True,41.98545706374936,3.0,95,3.0,3,3,3,1707903003,17079203003,Eixample,79.07,51.99,E
2017-0627,,"Carme-Vistalegre, 10",2.82474241944322,1595,2017,2.0,True,41.975789198901325,2.0,43,1.0,3,1,3,1707901003,17079201003,Centre,64.0,72.44,G
2017-0628,,"Barri Vell, 23",2.8249107698309155,1395,2017,3.0,True,41.98420899490725,1.0,119,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0629,Carme-Vistalegre,"CL Carme, 61",2.82446756959754,665,2017,2.0,True,41.97567118678583,6.0,70,1.0,3,1,3,1707901003,17079201003,Centre,64.0,72.44,G
2017-0630,Talaia - Germans Sabat,"Calle Andalusia, 20",2.80846133495044,1365,2017,1.0,True,41.994116214318105,1.0,59,6.0,2,6,2,1707906002,17079206002,Oest,33.0,33.92,C
2017-0631,Barri Vell,"Abeuradors, 48",2.824054755676016,490,2017,2.0,True,41.982953655623774,3.0,39,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0632,Montilivi-Pericot,"Avenida de Lluís Pericot, 79",2.8235752531773395,895,2017,4.0,True,41.96898517451229,2.0,104,2.0,10,2,10,1707902010,17079202010,Eixample,80.3,43.44,E
2017-0633,Eixample,"Calle de Joan Maragall, 13",2.8202766430709514,3285,2017,3.0,True,41.978290597240985,1.0,145,2.0,5,2,5,1707902005,17079202005,Eixample,129.5,15.95,C
2017-0634,Barri Vell,"Calle de Santa Clara, 50",2.8230182884507293,1215,2017,2.0,False,41.98360987577242,4.0,84,3.0,1,3,1,1707903001,17079203001,Centre,3506.89,41.42,E
2017-0635,Barri Vell,"Calle de les Ferreries Velles, 62",2.824772167928129,935,2017,2.0,True,41.98405395323724,1.0,95,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0636,Carme-Vistalegre,"Calle Doctor Pascual i Prats, 21",2.8242966630592155,555,2017,1.0,False,41.976561296882245,1.0,51,1.0,3,1,3,1707901003,17079201003,Centre,64.0,72.44,G
2017-0637,Eixample,"Ronda Pare Maria Claret, 9",2.818519600332065,870,2017,3.0,True,41.97990760569337,5.0,105,2.0,3,2,3,1707902003,17079202003,Eixample,48.35,42.01,E
2017-0638,Barri Vell,"Calle de les Ballesteries, 76",2.8252438013429155,850,2017,1.0,False,41.98568044236031,3.0,92,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0640,Devesa,"Ronda Ferran Puig, 24",2.8176618720893107,1220,2017,3.0,True,41.98516487862606,4.0,102,3.0,3,3,3,1707903003,17079203003,Eixample,79.07,51.99,E
2017-0641,,"Barri Vell, 35",2.8245895076620835,1350,2017,1.0,False,41.98443207265476,5.0,46,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0642,Eixample,"Calle de Sant Joan Baptista la Salle, 69",2.820698381480234,1430,2017,2.0,True,41.97742575707906,6.0,105,2.0,13,2,13,1707902013,17079202013,Eixample,68.38,33.84,E
2017-0644,,"Barri Vell, 67",2.8244146822745484,1780,2017,2.0,True,41.98440203513445,3.0,95,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0645,Barri Vell,"Calle de la Força, 45",2.8257718138638053,1195,2017,2.0,True,41.98619663117064,2.0,100,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0646,Eixample,"CL Cardenal Margarit, 31",2.8207854125311296,935,2017,3.0,True,41.976634768339714,4.0,59,2.0,6,2,6,1707902006,17079202006,Eixample,85.2,50.59,E
2017-0648,Eixample,"Calle de Joan Maragall, 28",2.820237231045557,2680,2017,3.0,True,41.97805422885992,1.0,123,2.0,4,2,4,1707902004,17079202004,Eixample,66.0,45.34,E
2017-0649,Eixample,"Plaza Poeta Marquina, 2",2.8180274536633614,1125,2017,3.0,True,41.98038794046363,5.0,91,2.0,2,2,2,1707902002,17079202002,Eixample,77.96,54.59,E
2017-0650,Eixample,"Calle de Joan Maragall, 61",2.819905367461828,2705,2017,3.0,True,41.97895716207663,2.0,149,2.0,3,2,3,1707902003,17079202003,Eixample,48.35,42.01,E
2017-0651,Eixample,"Calle Bisbe Lorenzana, 2",2.820566251363398,2185,2017,2.0,True,41.97799088975782,1.0,91,2.0,4,2,4,1707902004,17079202004,Eixample,66.0,45.34,E
2017-0653,Talaia - Germans Sabat,"Calle Andalusia, 10",2.808039542201428,1230,2017,2.0,True,41.99377480509053,1.0,67,6.0,4,6,4,1707906004,17079206004,Oest,62.26,45.95,E
2017-0654,Migdia Casernes,"Calle de Santiago, 41",2.816255471234889,1260,2017,3.0,True,41.968708811679846,0.0,74,2.0,11,2,11,1707902011,17079202011,Eixample,656.38,26.35,C
2017-0655,,"Barri Vell, 39",2.825244060376465,1115,2017,1.0,True,41.98409197465392,4.0,46,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0656,,"Barri Vell, 26",2.824350108521605,1885,2017,2.0,True,41.984572422823966,1.0,102,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0658,Fontajau-Domeny,"Calle de la Font de la Teula, 1",2.8058977162302434,1650,2017,4.0,True,41.99117187073691,1.0,98,6.0,4,6,4,1707906004,17079206004,Oest,62.26,45.95,E
2017-0660,,"Eixample, 49",2.8181234717072394,2920,2017,3.0,True,41.9800803222488,3.0,131,2.0,2,2,2,1707902002,17079202002,Eixample,77.96,54.59,E
2017-0661,,"Eixample, 1",2.8182349028957163,1355,2017,3.0,True,41.98033727294448,2.0,53,2.0,2,2,2,1707902002,17079202002,Eixample,77.96,54.59,E
2017-0663,Eixample,"Calle de Joan Maragall, 80",2.820270754364335,955,2017,3.0,True,41.978416913112895,1.0,118,2.0,5,2,5,1707902005,17079202005,Eixample,129.5,15.95,C
2017-0664,Barri Vell,"Calle de les Ferreries Velles, 13",2.825185940696015,830,2017,3.0,True,41.984119400849735,0.0,79,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0665,Talaia - Germans Sabat,"Calle Andalusia, 20",2.808228373826207,1055,2017,2.0,True,41.99396788115188,1.0,74,6.0,2,6,2,1707906002,17079206002,Oest,33.0,33.92,C
2017-0666,Eixample,"Calle Barcelona, 35",2.8124499770381632,1345,2017,4.0,True,41.965350029452765,1.0,174,2.0,22,2,22,1707902022,17079202022,Eixample,64.0,21.46,D
2017-0667,Barri Vell,"Plaza Sant Pere, 16",2.8254186458696737,1090,2017,2.0,False,41.99018494792264,1.0,73,5.0,2,5,2,1707905002,17079205002,Nord,59.0,72.55,G
2017-0669,Sant Narcís,"Plaza europa, 44",2.809955578859959,1290,2017,4.0,True,41.97353902065472,3.0,116,3.0,6,3,6,1707903006,17079203006,Eixample,124.42,68.41,F
2017-0670,,"Carme-Vistalegre, 80",2.8250216608807626,2060,2017,3.0,True,41.97532260445541,1.0,112,1.0,3,1,3,1707901003,17079201003,Centre,64.0,72.44,G
2017-0671,,"Eixample, 67",2.8182098161140967,1170,2017,2.0,True,41.98054557836425,2.0,57,2.0,2,2,2,1707902002,17079202002,Eixample,77.96,54.59,E
2017-0672,,"Carme-Vistalegre, 30",2.8250794435183937,1685,2017,2.0,True,41.97590329013965,1.0,38,1.0,3,1,3,1707901003,17079201003,Centre,64.0,72.44,G
2017-0674,Eixample,"Calle Barcelona, 59",2.813197535843648,1530,2017,4.0,True,41.96576889696076,1.0,134,2.0,22,2,22,1707902022,17079202022,Eixample,64.0,21.46,D
2017-0675,,"Barri Vell, 76",2.825334055852883,1390,2017,3.0,True,41.98495968894902,3.0,89,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0676,Carme-Vistalegre,"Calle Doctor Pascual i Prats, 61",2.8242858316376576,600,2017,2.0,False,41.97703659107598,1.0,46,1.0,3,1,3,1707901003,17079201003,Centre,64.0,72.44,G
2017-0677,Barri Vell,"Calle de la Cort Reial, 31",2.825045280175281,1000,2017,3.0,True,41.98490741969886,3.0,75,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0679,,"Eixample, 51",2.8181378422947527,1710,2017,2.0,True,41.979629100367376,2.0,80,2.0,2,2,2,1707902002,17079202002,Eixample,77.96,54.59,E
2017-0680,Migdia Casernes,"Calle de Santiago, 33",2.8159358014708293,1205,2017,2.0,True,41.96887022893104,1.0,74,2.0,11,2,11,1707902011,17079202011,Eixample,656.38,26.35,C
2017-0681,Sant Narcís,"Plaza d'Europa, 29",2.814507618634975,1455,2017,4.0,True,41.97606315066404,4.0,137,3.0,7,3,7,1707903007,17079203007,Eixample,53.79,47.61,E
2017-0682,Barri Vell,"Calle de les Ballesteries, 6",2.82515036283002,660,2017,1.0,False,41.985638475627326,3.0,91,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0683,,"Barri Vell, 27",2.824695120532957,1145,2017,1.0,False,41.98442575370186,4.0,65,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0684,Montilivi-Pericot,"Avenida de Lluís Pericot, 34",2.823959162298475,1380,2017,4.0,True,41.969762486828415,2.0,140,2.0,10,2,10,1707902010,17079202010,Eixample,80.3,43.44,E
2017-0685,Devesa,"Calle Bonastruc de Porta, 48",2.819616498730132,970,2017,3.0,False,41.98532186038469,1.0,114,3.0,3,3,3,1707903003,17079203003,Eixample,79.07,51.99,E
2017-0686,,"Barri Vell, 65",2.825065140872116,1245,2017,3.0,False,41.98459601312954,0.0,74,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0687,Barri Vell,"Calle dels Calderers, 63",2.8240100626818627,855,2017,2.0,False,41.98792419281296,1.0,71,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0688,Barri Vell,"Calle de Pedret, 24",2.826159737836085,1185,2017,1.0,False,41.99101099282134,3.0,60,5.0,2,5,2,1707905002,17079205002,Nord,59.0,72.55,G
2017-0689,Barri Vell,"Calle dels Ciutadans, 32",2.82494753311472,1140,2017,5.0,True,41.98396880330476,2.0,100,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0691,Barri Vell,"Calle de Pedret, 77",2.8265974853209306,1440,2017,3.0,False,41.99073114476286,3.0,59,5.0,1,5,1,1707905001,17079205001,Montjuïc,115.2,52.04,E
2017-0692,Talaia - Germans Sabat,"Calle Andalusia, 75",2.808748920784556,1040,2017,2.0,False,41.994657297281634,1.0,83,6.0,2,6,2,1707906002,17079206002,Oest,33.0,33.92,C
2017-0693,Barri Vell,"Calle de Santa Clara, 39",2.822597539168088,1285,2017,1.0,False,41.98420196197453,4.0,113,3.0,1,3,1,1707903001,17079203001,Centre,3506.89,41.42,E
2017-0694,Eixample,"Travesía de la Creu, 65",2.8222943561906084,1195,2017,2.0,True,41.97593650945132,1.0,87,2.0,6,2,6,1707902006,17079202006,Eixample,85.2,50.59,E
2017-0695,Santa Eugenia,"Montseny, 72",2.805989271036242,875,2017,3.0,True,41.97567412275074,3.0,128,3.0,11,3,11,1707903011,17079203011,Santa Eugènia de Ter,59.5,52.85,E
2017-0696,Eixample,"Calle Emili Grahit, 51",2.829926140316323,2060,2017,4.0,False,41.97340542221029,3.0,180,2.0,14,2,14,1707902014,17079202014,Sud,52.41,70.58,G
2017-0697,Eixample,"Travesía de la Creu, 54",2.8217380506757164,875,2017,1.0,True,41.97609326225557,1.0,89,2.0,6,2,6,1707902006,17079202006,Eixample,85.2,50.59,E
2017-0699,Eixample,"Travesía de la Creu, 21",2.821893513302728,1190,2017,3.0,True,41.97583282325782,1.0,79,2.0,6,2,6,1707902006,17079202006,Eixample,85.2,50.59,E
2017-0700,,"Barri Vell, 68",2.824896310795434,1590,2017,3.0,True,41.98441713250877,2.0,114,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0701,Barri Vell,"Abeuradors, 26",2.824199765239747,705,2017,2.0,True,41.98334301315848,2.0,50,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0702,Sant Narcís,"Avenida de Sant Narcís, 51",2.8135234443363464,1170,2017,4.0,True,41.97890279709249,5.0,124,3.0,15,3,15,1707903015,17079203015,Eixample,85.02,24.98,D
2017-0704,Barri Vell,"Calle de les Ferreries Velles, 46",2.825398500961508,940,2017,3.0,True,41.983499074321735,0.0,96,1.0,1,1,1,1707901001,17079201001,Centre,57.6,62.0,G
2017-0706,Eixample,"Travesía de la Creu, 8",2.8221552704762427,770,2017,2.0,True,41.97622016794571,1.0,95,2.0,6,2,6,1707902006,17079202006,Eixample,85.2,50.59,E
2017-0707,,"Barri Vell, 77",2.8248624945696466,1710,2017,3.0,True,41.98396514735173,3.0,101,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2017-0708,,"Montilivi-Pericot, 6",2.827334235000196,1625,2017,4.0,True,41.97393191714328,1.0,270,2.0,9,2,9,1707902009,17079202009,Sud,80.0,14.85,C
2017-0711,Sant Narcís,"Plaza d'Europa, 19",2.814917329940004,1135,2017,4.0,True,41.9753958958947,4.0,120,3.0,7,3,7,1707903007,17079203007,Eixample,53.79,47.61,E
2017-0712,Eixample,"Calle Bisbe Lorenzana, 69",2.8208557693215432,1295,2017,4.0,False,41.978646257934265,1.0,100,2.0,4,2,4,1707902004,17079202004,Eixample,66.0,45.34,E
2017-0715,Eixample,"Calle Barcelona, 45",2.81253295155286,2775,2017,4.0,False,41.96530417929809,1.0,215,2.0,22,2,22,1707902022,17079202022,Eixample,64.0,21.46,D
2017-0716,,"Eixample, 13",2.818361649683978,2000,2017,3.0,True,41.97985336331893,3.0,144,2.0,3,2,3,1707902003,17079202003,Eixample,48.35,42.01,E
2017-0717,,"Eixample, 75",2.818654978917947,1065,2017,2.0,False,41.9802469882536,2.0,56,2.0,3,2,3,1707902003,17079202003,Eixample,48.35,42.01,E
2017-0718,,"Montilivi-Pericot, 1",2.8264939644038853,1685,2017,5.0,True,41.973346385196194,1.0,234,2.0,9,2,9,1707902009,17079202009,Sud,80.0,14.85,C
2017-0719,Devesa,"Calle Bonastruc de Porta, 10",2.8189870139008324,840,2017,3.0,False,41.98434667810105,1.0,112,3.0,3,3,3,1707903003,17079203003,Eixample,79.07,51.99,E
2017-0720,,"Barri Vell, 23",2.8251080907103,1060,2017,2.0,True,41.98452852086259,1.0,71,4.0,1,4,1,1707904001,17079204001,Centre,193.08,69.82,G
2018-0722,,"Barri Vell, 64",2.824647715093436,440,2018,2.0,False,41.98397862431567,1.0,70,1.0,1,1,1,1707901001,17079201001,Centre,85.0,46.76,E
2018-0723,Eixample,"Calle Barcelona, 55",2.812508451514557,1625,2018,4.0,True,41.96510279492585,1.0,132,2.0,22,2,22,1707902022,17079202022,Eixample,57.39,36.31,E
2018-0724,Eixample,"Calle Bisbe Lorenzana, 29",2.8207541584825817,2310,2018,2.0,True,41.97841159363138,2.0,105,2.0,4,2,4,1707902004,17079202004,Eixample,74.0,33.42,E
2018-0725,Migdia Casernes,"Calle de Santiago, 47",2.815747014664367,1715,2018,2.0,True,41.96853524150464,1.0,70,2.0,11,2,11,1707902011,17079202011,Eixample,60.0,53.72,F
2018-0726,Montjuïc,"Calle de Pedret, 15",2.8254451328096373,1225,2018,2.0,True,41.99171233468351,0.0,47,5.0,2,5,2,1707905002,17079205002,Nord,55.79,55.22,F
2018-0727,Sant Narcís,"Plaza d'Europa, 54",2.8143652225614764,1440,2018,4.0,False,41.97599443878955,4.0,132,3.0,7,3,7,1707903007,17079203007,Eixample,53.06,82.86,G
2018-0728,Eixample,"Calle Migdia, 43",2.8204195472997045,1400,2018,3.0,True,41.9770176345444,1.0,91,2.0,13,2,13,1707902013,17079202013,Eixample,67.0,27.96,D
2018-0729,,"Barri Vell, 16",2.824967101631242,595,2018,1.0,False,41.98434473150255,4.0,61,4.0,1,4,1,1707904001,17079204001,Centre,52.0,35.55,E
2018-0730,Eixample,"Calle Bisbe Lorenzana, 6",2.820486062570235,2340,2018,2.0,True,41.9785456515055,1.0,91,2.0,4,2,4,1707902004,17079202004,Eixample,74.0,33.42,E
2018-0731,,"Eixample, 71",2.8183731483330035,1930,2018,2.0,True,41.97969166288059,2.0,104,2.0,3,2,3,1707902003,17079202003,Eixample,85.0,22.1,D
2018-0732,,"Montjuïc, 25",2.83170076871736,2295,2018,5.0,True,41.99537529447676,2.0,321,5.0,1,5,1,1707905001,17079205001,Montjuïc,115.0,50.76,E
2018-0733,Migdia Casernes,"Calle Narcís Blanch, 77",2.8172570569881428,705,2018,1.0,True,41.970235779445126,3.0,69,2.0,21,2,21,1707902021,17079202021,Eixample,91.23,63.04,F
2018-0734,,"Eixample, 49",2.818640206960695,3550,2018,3.0,True,41.97953699336967,3.0,150,2.0,3,2,3,1707902003,17079202003,Eixample,85.0,22.1,D
2018-0736,Talaia - Germans Sabat,"Calle Andalusia, 50",2.8090599261758338,1425,2018,2.0,True,41.9944595592067,1.0,73,6.0,2,6,2,1707906002,17079206002,Oest,69.0,16.36,C
2018-0737,Migdia Casernes,"Calle Narcís Blanch, 15",2.8173339240150272,820,2018,1.0,True,41.97015502474155,4.0,57,2.0,21,2,21,1707902021,17079202021,Eixample,91.23,63.04,F
2018-0738,Devesa,"Paseo de la Devesa, 38",2.8213366242785685,590,2018,1.0,True,41.98140921549224,3.0,38,2.0,1,2,1,1707902001,17079202001,Centre,1268.0,41.98,E
2018-0739,Eixample,"Travesía de la Creu, 10",2.8219012784672497,975,2018,2.0,True,41.975901350578006,1.0,82,2.0,6,2,6,1707902006,17079202006,Eixample,74.0,48.62,E
2018-0741,,"Eixample, 41",2.818324079215645,1120,2018,3.0,True,41.98063861508764,3.0,105,2.0,2,2,2,1707902002,17079202002,Eixample,143.7,58.41,E
2018-0742,Barri Vell,"Calle de la Força, 58",2.825748380304468,1035,2018,2.0,True,41.98597617335766,3.0,85,4.0,1,4,1,1707904001,17079204001,Centre,52.0,35.55,E
2018-0743,,"Eixample, 30",2.818254458534962,1740,2018,3.0,True,41.97995089076012,3.0,97,2.0,2,2,2,1707902002,17079202002,Eixample,143.7,58.41,E
2018-0744,Barri Vell,"Calle Nou, 27",2.8252558441115587,1180,2018,2.0,True,41.9840050619054,0.0,56,1.0,1,1,1,1707901001,17079201001,Centre,85.0,46.76,E
2018-0745,,"Barri Vell, 31",2.8244634879838006,765,2018,3.0,True,41.98509609659428,3.0,112,1.0,1,1,1,1707901001,17079201001,Centre,85.0,46.76,E
2018-0746,Barri Vell,"Calle de les Ferreries Velles, 9",2.8250470252127213,1520,2018,3.0,True,41.98426718176835,1.0,89,4.0,1,4,1,1707904001,17079204001,Centre,52.0,35.55,E
2018-0747,,"Barri Vell, 66",2.824515362944892,610,2018,3.0,True,41.984669213304535,2.0,112,4.0,1,4,1,1707904001,17079204001,Centre,52.0,35.55,E
